noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Cluster
symbol,3.25352976,0.27939472,0.94414681,0.93513185,0.0,0.68818668,0.40666971,0.0,0.0,0.0,0.0,1
symmetry,1.79467684,0.36870351,0.88575077,0.96913505,0.0,0.8755317,0.47030199,0.0,0.0,-0.81499261,-0.95975357,0
sympathy,0.62371808,0.32827204,0.90164778,0.8226561,0.0,0.90601146,0.48395142,0.0,0.0,-0.97523201,-1.84358871,0
symptom,0.37975419,0.0,0.95047554,0.94517085,0.0,0.76627201,0.44345719,0.0,0.0,-0.84991622,-1.87570518,0
syndicate,-0.10345852,0.96507415,0.79362017,0.92392278,0.0,0.60040799,0.0,-0.52954012,0.0,-0.9373427,-1.91960078,0
syndrome,0.77667704,0.45468789,0.94228011,0.95497552,0.0,0.84888774,0.38993067,0.0,0.0,-0.88795882,-1.92612606,0
synergy,0.78448114,0.35239792,0.89014962,0.96513113,0.0,0.95744884,0.46154597,0.0,0.0,-0.94916815,-1.89302421,0
synod,1.21615317,0.912081,0.9505944,0.95761251,0.0,0.93182281,0.28991511,0.0,0.0,-0.89690071,-1.92897195,0
synonym,2.81407794,0.45389804,0.94363403,0.9586086,0.0,0.89338201,0.39218685,0.0,0.0,-0.82763159,0.0,0
synthesis,2.02609718,0.40796602,0.95733142,0.94369695,0.0,0.97065559,0.28087181,0.0,0.0,-0.56786114,-0.96656346,0
syrup,0.42972842,0.0,0.9287214,0.94441476,0.0,0.8878192,0.49054539,0.0,0.0,-0.9432078,-1.87856454,0
system,1.04664794,0.46424583,0.89839321,0.939917,0.0,0.81103784,0.25436142,0.0,0.0,-0.85056716,-1.4707402,0
t-shirt,0.19651482,0.0,0.93285504,0.7847749,0.0,0.60215041,0.35091236,0.0,0.0,-0.95669162,-1.51748627,0
tab,-0.07287726,0.3039526,0.90912589,0.93331105,0.0,0.0,0.39239207,0.0,0.0,-0.91229546,-1.69936341,0
tabby,1.36107042,0.45122096,0.72147396,0.88507864,0.0,0.31564185,0.41962448,-0.55737376,0.0,-0.8745957,0.0,0
tabernacle,0.79567751,0.45623368,0.93086538,0.9166483,0.0,0.34028342,0.0,0.0,0.0,-0.9330526,-0.91530067,0
table,-0.53194037,0.43272737,0.95060334,0.8981351,0.0,0.0,0.0,0.0,0.0,-0.91791523,-1.89549094,0
tablecloth,0.90572548,0.0,0.95085064,0.76808074,0.0,0.44964328,0.46188506,0.0,0.0,-0.76203257,-0.96270168,0
tablet,0.8075701,0.0,0.96438164,0.85597649,0.0,0.41190714,0.45585534,0.0,0.0,-0.91446948,-0.96608102,0
tabletop,0.10114491,0.0,0.95733833,0.8475956,0.0,0.59766877,0.29192385,0.0,0.0,-0.92890048,-1.66448116,0
tachometer,1.05141538,0.0,0.93542317,0.93946514,0.0,0.45270202,0.26505861,0.0,0.0,-0.91777742,-0.62345612,0
tackle,0.50947168,0.0,0.92713875,0.835242,0.0,0.95996943,0.36300775,0.0,0.0,-0.97695631,-1.59892994,0
taco,1.34198824,0.0,0.96229771,0.9037486,0.0,0.92677301,0.46833888,0.0,0.0,-0.98761177,-0.93155819,0
tactics,-2.42768618,0.0,0.38121611,0.28160542,0.0,0.95965311,0.45675451,-0.94454455,-0.66867965,-0.96678329,-1.92690784,2
tactile,-3.08677661,0.0,0.0,0.65206575,0.0,0.0,0.0,-0.84757102,0.0,-0.96428937,-1.92698199,2
tadpole,1.88084078,0.39716825,0.91617861,0.92238498,0.0,0.75808063,0.68812588,0.0,0.0,-0.93140674,-0.86969084,0
tag,0.34228119,0.44532603,0.93311989,0.9355709,0.0,0.8165575,0.34993541,0.0,0.0,-0.83143067,-2.30679786,0
tail,0.64535522,0.37459052,0.83871752,0.92097953,0.0,0.0,0.41570237,0.0,0.0,-0.93514013,-0.96949458,0
tailbud,0.01861763,0.44049764,0.86668834,0.90417635,0.0,0.70536765,0.0,0.0,0.0,-0.97557211,-1.92254025,0
tailor,-1.20608878,0.40696996,0.86607996,0.81361052,0.0,0.326989,0.0,-0.72509533,0.0,-0.94978666,-1.94485623,2
tailspin,0.0904429,0.44409847,0.86557156,0.91251689,0.0,0.72536123,0.0,0.0,0.0,-0.97841549,-1.87868977,0
take-out,0.59420234,0.33632231,0.89970443,0.80942181,0.0,0.93516764,0.44881758,0.0,0.0,-0.99178535,-1.84344608,0
takeover,0.65095723,0.34955513,0.90651911,0.90124607,0.0,0.95832014,0.0,0.0,0.0,-0.97723675,-1.48744649,0
tale,1.53379902,0.25087652,0.93148211,0.86025003,0.0,0.91163406,0.45486167,0.0,0.0,-0.94711536,-0.92818999,0
talent,1.94999558,0.81553176,0.86097395,0.96548915,0.0,0.72509086,0.48757568,0.0,0.0,-0.9405452,-0.96412063,0
talk,0.62841552,0.41669169,0.81170395,0.70346963,0.0,0.95463213,0.40509823,0.0,0.0,-0.98978311,-1.673397,0
talking,0.74801981,0.0,0.71012157,0.35841203,0.0,0.95430571,0.4192782,-0.70056176,0.0,-0.99353594,0.0,2
tam-o'-shanter,0.54858956,0.92132935,0.91285738,0.80731884,0.0,0.92099521,0.55348888,0.0,0.0,-0.93891859,-2.62848151,0
tamale,0.0843299,0.0,0.90350434,0.86936295,0.0,0.90304181,0.30247754,0.0,0.0,-0.96722853,-1.92682821,0
tambour,0.68681285,0.46418107,0.94275022,0.8922523,0.0,0.92252263,0.31679204,0.0,0.0,-0.97972172,-1.87196368,0
tambourine,0.54231581,0.47301555,0.91164988,0.90638304,0.0,0.83028165,0.31447822,0.0,0.0,-0.97106266,-1.92242986,0
tan,0.138551,0.0,0.87064525,0.85602143,0.0,0.81921187,0.44127354,0.0,0.0,-0.92252171,-1.92607939,0
tandem,0.15172192,0.94360459,0.9176389,0.92314595,0.0,0.89975211,0.0,-0.80361843,0.0,-0.94837016,-1.78043103,0
tangerine,1.45776036,0.32807872,0.8202996,0.90963352,0.0,0.81956932,0.47725028,0.0,0.0,-0.97084278,-0.92622828,0
tank,-0.7732771,0.40532631,0.95632029,0.87833762,0.0,0.35210916,0.29472795,0.0,0.0,-0.92063475,-2.73946369,0
tank-top,-0.86754417,0.0,0.88532445,0.87760809,0.0,0.26183981,0.0,0.0,0.0,-0.95976293,-1.93255359,0
tanker,0.48177049,0.40456736,0.95305905,0.83524466,0.0,0.65158525,0.32663557,0.0,0.0,-0.95614815,-1.73317325,0
tankful,0.26737556,0.35047612,0.0,0.87265295,0.0,0.0,0.0,0.0,0.0,-0.95575351,0.0,2
tap,-0.13446245,0.0,0.94190344,0.94284868,0.0,0.86388391,0.0,0.0,0.0,-0.96945667,-1.91364181,0
tape,0.72903132,0.27772257,0.87812865,0.91083473,0.0,0.87450001,0.48872989,0.0,0.0,-0.86455816,-1.83632636,0
tapioca,1.043616,0.76411629,0.86974415,0.95719013,0.0,0.93286738,0.41811076,0.0,0.0,-0.98013008,-1.91828263,0
target,0.54831129,0.43176311,0.765854,0.93567941,0.0,0.0,0.30920336,0.0,0.0,-0.9212628,-0.97292578,0
taro,1.39736328,0.0,0.88887599,0.9282209,0.0,0.7575891,0.76299754,0.0,0.0,-0.97458571,-0.96573454,0
tarragon,1.42237684,0.39447853,0.83136663,0.9074403,0.0,0.72703534,0.42624494,0.0,0.0,-0.9806087,-0.88358021,0
tart,0.24753225,0.0,0.93347651,0.92702374,0.0,0.90041053,0.37826881,0.0,0.0,-0.95800221,-1.93364513,0
task,1.8620131,0.37409532,0.85050562,0.93900728,0.0,0.92668605,0.48222646,0.0,0.0,-0.89452392,-0.81598371,0
tassel,1.18287113,0.0,0.878351,0.93473798,0.0,0.84057292,0.42782387,0.0,0.0,-0.9621138,-0.93650085,0
taste,1.38166878,0.0,0.9343788,0.9624041,0.0,0.9090212,0.47680593,0.0,0.0,-0.93202829,-0.96891296,0
tatami,1.94962785,0.9039481,0.85224983,0.95294529,0.0,0.95751327,0.71632507,0.0,0.0,-0.95367992,-1.4796738,0
tattler,-0.00291371,0.40025264,0.68898207,0.7703788,0.0,0.28138724,0.0,-0.71697772,-0.51369435,-0.9132424,0.0,2
tattoo,-0.53002012,0.0,0.95867705,0.89881057,0.0,0.88794515,0.45070854,0.0,0.0,-0.94281751,-2.78334391,0
tavern,-0.11643919,0.33129996,0.91454491,0.82296991,0.0,0.37007231,0.2518208,0.0,0.0,-0.95173538,-1.85541171,0
tax,0.63101879,0.0,0.90053082,0.90707213,0.0,0.85336444,0.43306416,0.0,0.0,-0.92060977,-1.54240298,0
taxi,-0.65428689,0.39599341,0.95331216,0.82946718,0.0,0.42706382,0.25856975,0.0,0.0,-0.97945613,-2.53923708,0
taxicab,0.28284454,0.44662163,0.9274604,0.92663857,0.0,0.68832561,0.0,0.0,0.0,-0.98150533,-1.72469634,0
taxpayer,-1.20204565,0.2926673,0.75729752,0.87871766,0.0,0.25768971,0.46549505,-0.74706751,-0.69663709,-0.93436748,-1.47584081,2
tea,0.59382036,0.0,0.89163736,0.91088066,0.0,0.94588855,0.49003333,0.0,0.0,-0.97816133,-1.66645819,0
teacher,-0.45224321,0.34210199,0.7670989,0.75019374,0.0,0.36156943,0.37271613,-0.65965319,0.0,-0.96026087,-1.42600936,2
teaching,2.48522392,0.29584712,0.82535368,0.86131188,0.0,0.97546843,0.48213556,0.0,0.0,-0.95489275,0.0,0
team,0.39072356,0.95634627,0.75182778,0.84136188,0.0,0.35664985,0.0,0.0,0.0,-0.95718658,-1.55827564,0
teammate,-1.6946812,0.2524699,0.75971594,0.40302619,0.0,0.40815932,0.30873761,-0.52503717,-0.57474208,-0.9687078,-1.75830311,2
teapot,-0.39797083,0.0,0.93048325,0.92718962,0.0,0.73416063,0.40819019,0.0,0.0,-0.95889992,-2.4390946,0
tear,-0.96516547,0.0,0.89232713,0.72945151,0.0,0.48358971,0.38582546,0.0,0.0,-0.98402053,-2.47233874,0
tech,-0.38376793,0.0,0.90531453,0.89550158,0.0,0.93703473,0.48735824,0.0,0.0,-0.90986449,-2.69911253,0
technician,-1.9449428,0.34939316,0.76241627,0.71483675,0.0,0.38190877,0.0,-0.86056328,-0.68029612,-0.95193201,-1.66070634,2
technique,1.69608653,0.25493109,0.95796344,0.96454862,0.0,0.95955694,0.43046486,0.0,0.0,-0.90666276,-0.96471566,0
technologist,-1.14078668,0.3459219,0.71634182,0.78013247,0.0,0.28440407,0.0,-0.82107693,-0.80116886,-0.95543498,-0.68990618,2
technology,1.42268851,0.0,0.9145292,0.95760012,0.0,0.9519206,0.48211432,0.0,0.0,-0.92054528,-0.96293044,0
tectonics,1.2279363,0.64465576,0.31257358,0.68372843,0.0,0.94951564,0.42318609,-0.83970875,0.0,-0.94601446,0.0,2
teen,-0.18329045,0.31329805,0.77560055,0.78396121,0.0,0.2621983,0.34775642,0.0,-0.78815323,-0.94418544,-0.93376631,2
teenager,-1.43425041,0.0,0.77930149,0.7194117,0.0,0.28222105,0.45200893,0.0,-0.80246937,-0.94787645,-1.91684777,2
teepee,-0.55520153,0.25596863,0.93026328,0.87982073,0.0,0.0,0.26923463,0.0,0.0,-0.96922141,-1.92126739,0
telephone,-0.72922021,0.0,0.93905818,0.88486192,0.0,0.0,0.28079149,0.0,0.0,-0.97945422,-1.85447758,0
telescreen,0.06677771,0.32787347,0.89482033,0.84643462,0.0,0.70179507,0.0,0.0,0.0,-0.92502093,-1.77912486,0
teletype,0.4644976,0.28337264,0.93110609,0.96088931,0.0,0.88343078,0.27135611,0.0,0.0,-0.93124723,-1.9344101,0
television,0.59019709,0.0,0.85032511,0.89401153,0.0,0.30232418,0.4583545,0.0,0.0,-0.94836724,-0.96645099,0
tell,-3.77066982,0.0,0.0,0.0,0.0,0.0,0.0,-0.84889895,0.0,-0.98700851,-1.93476236,2
teller,-1.06691566,0.31195736,0.75120208,0.44359535,0.0,0.37447566,0.0,-0.78576392,-0.56641394,-0.95923555,-0.6367327,2
temp,-0.3018041,0.0,0.86425704,0.96063936,0.0,0.33680841,0.32252103,0.0,0.0,-0.85065615,-1.93537378,0
temper,0.38535339,0.0,0.76696947,0.86799607,0.0,0.32837415,0.36371022,0.0,0.0,-0.96581411,-0.97588241,0
temperature,-0.86037967,0.0,0.86950037,0.75850785,0.0,0.35497171,0.0,0.0,0.0,-0.91971767,-1.92364192,0
temple,0.02520096,0.29942808,0.9117603,0.89586365,0.0,0.0,0.25937819,0.0,0.0,-0.94877595,-1.39245331,0
tempo,0.48229483,0.33622923,0.94017619,0.96331328,0.0,0.71363449,0.31323773,0.0,0.0,-0.89244145,-1.89185464,0
temporariness,2.11467379,0.0,0.83109054,0.94946152,0.0,0.78228703,0.45295525,0.0,0.0,-0.90112054,0.0,0
temporary,-3.50314057,0.0,0.0,0.89993852,0.0,0.0,0.0,-0.78702807,0.0,-0.94044089,-2.67561013,2
temptation,0.63483584,0.0,0.86024031,0.93924907,0.0,0.85699537,0.45560405,-0.52914083,0.0,-0.982122,-0.96599013,0
temptress,-0.34848288,0.40702569,0.80126312,0.84027001,0.0,0.25594744,0.0,-0.76895833,0.0,-0.97998303,-0.90404779,2
tenant,0.05531278,0.38142315,0.47914845,0.77750471,0.0,0.39445183,0.2922262,-0.73779428,0.0,-0.93033552,-0.60131174,2
tendency,-1.30688414,0.38501117,0.82259881,0.97020999,0.0,0.46994993,0.33614367,-0.60603756,0.0,-0.94964802,-2.73511213,0
tender,-0.0226236,0.34882516,0.87114671,0.93027246,0.0,0.47321001,0.27577871,0.0,0.0,-0.98084921,-1.94100744,0
tenement,2.09541515,0.44910598,0.91379851,0.9170956,0.0,0.74915698,0.0,0.0,0.0,-0.93374193,0.0,0
tenet,1.63693672,0.82682863,0.93294552,0.95366648,0.0,0.81476256,0.0,0.0,0.0,-0.92459863,-0.96666783,0
tennis,-0.95846611,0.0,0.73131394,0.31352615,0.0,0.91317862,0.48669326,0.0,-0.53836983,-0.94651181,-1.91829646,2
tenor,0.18013516,0.44223836,0.81269598,0.88534704,0.0,0.63983604,0.0,-0.66972345,0.0,-0.96569145,-0.96456736,0
tension,0.25020504,0.0,0.83348423,0.82830203,0.0,0.86208448,0.47405311,0.0,0.0,-0.90923959,-1.83847922,0
tensor,0.2711958,0.45972124,0.83958235,0.95117375,0.0,0.45274299,0.0,0.0,0.0,-0.86019921,-1.57182533,0
tent,-1.01157087,0.0,0.94769564,0.86434764,0.0,0.0,0.32213905,0.0,-0.51516914,-0.95395929,-1.67662477,0
tentacle,0.88445264,0.42130399,0.93890214,0.95471382,0.0,0.0,0.38686413,0.0,0.0,-0.88419431,-0.93313712,0
tenth,0.37200174,0.76346087,0.728585,0.93019831,0.0,0.80370906,0.0,0.0,0.0,-0.93881822,-1.9151333,0
tepee,-0.30323789,0.0,0.95502871,0.89615268,0.0,0.37821552,0.3467111,0.0,0.0,-0.96857929,-1.9107666,0
teriyaki,2.62296438,0.90200996,0.83337006,0.9183332,0.0,0.93911457,0.81285,0.0,0.0,-0.95260251,-0.83011091,0
term,1.13859975,0.37241086,0.90720811,0.94521815,0.0,0.87855402,0.39694956,-0.51456785,0.0,-0.91072756,-0.93644553,0
terminal,1.02318224,0.38085857,0.91991818,0.90533608,0.0,0.48114941,0.26212117,0.0,0.0,0.0,-1.92620116,1
termination,1.76173061,0.0,0.86398342,0.92915535,0.0,0.92629829,0.0,0.0,0.0,-0.95770645,0.0,0
terminology,-0.11241728,0.0,0.88937986,0.9583323,0.0,0.94487119,0.48232383,0.0,0.0,-0.78509802,-2.60222644,0
termite,0.4347108,0.46640784,0.8250137,0.92329791,0.0,0.44799113,0.44137856,0.0,0.0,-0.90259111,-1.76678723,0
terrace,-0.57793051,0.0,0.92645368,0.90953133,0.0,0.0,0.0,0.0,0.0,-0.9367072,-1.47720832,0
terracotta,1.72412062,0.31213415,0.85252437,0.92191118,0.0,0.83331761,0.71888924,0.0,0.0,-0.94887245,-0.96578348,0
terrapin,0.27617535,0.68814027,0.82468417,0.90212402,0.0,0.58460912,0.70474941,0.0,-0.61918277,-0.95567203,-1.85327685,0
terrarium,1.50274649,0.26554847,0.93920776,0.92743269,0.0,0.78667358,0.0,0.0,0.0,-0.91367972,-0.50243628,0
territory,-0.51856127,0.0,0.78306916,0.96298274,0.0,0.0,0.47414252,0.0,0.0,-0.94199538,-1.79676032,0
terror,1.46313956,0.0,0.73415187,0.95977607,0.0,0.8072868,0.35679767,-0.56049186,0.0,-0.83438098,0.0,0
terrorism,-0.06811982,0.26911086,0.25832108,0.93543243,0.0,0.85033545,0.32570112,0.0,0.0,-0.91347492,-1.79354584,0
terrorist,-1.22361669,0.38044679,0.39218044,0.82872152,0.0,0.35477987,0.0,-0.61627388,-0.69515312,-0.91721892,-0.9510994,2
test,0.7553713,0.39244011,0.89495414,0.94186071,0.0,0.92304927,0.34019473,0.0,0.0,-0.92152297,-1.81560469,0
testament,0.61031228,0.28260362,0.92308879,0.95872155,0.0,0.86627227,0.45556584,0.0,0.0,-0.95997101,-1.91596878,0
testimonial,2.52830881,0.28694436,0.93592232,0.8835299,0.0,0.94624943,0.41413155,0.0,0.0,-0.93846875,0.0,0
testimony,1.52193114,0.28984374,0.79048252,0.88843772,0.0,0.95102346,0.48546022,0.0,0.0,-0.93274385,-0.95057267,0
testing,2.57050541,0.35043442,0.80743027,0.87061709,0.0,0.96949583,0.47826025,0.0,0.0,-0.90573245,0.0,0
text,-0.40603936,0.31991184,0.89391857,0.84362161,0.0,0.84907588,0.48809984,0.0,0.0,-0.93805635,-2.86261076,0
textbook,0.92010257,0.33432874,0.95645666,0.80165547,0.0,0.79975528,0.45339483,0.0,0.0,-0.92298043,-1.50250798,0
textual,-2.77434978,0.0,0.27450734,0.9553456,0.0,0.0,0.0,-0.86620748,0.0,-0.57439852,-2.56359673,2
texture,0.99935505,0.40171346,0.96043628,0.95912799,0.0,0.92612907,0.46449059,0.0,0.0,-0.8072235,-1.90531886,0
thanks,0.71400699,0.0,0.42679575,0.89090905,0.0,0.4705345,0.62053576,-0.71437204,0.0,-0.98039603,0.0,0
thaw,0.40782654,0.29042339,0.85658938,0.78181714,0.0,0.95552263,0.37292889,0.0,0.0,-0.97898036,-1.87047452,0
theater,0.35540932,0.39794421,0.83143383,0.85893208,0.0,0.39098799,0.421682,0.0,0.0,-0.95811355,-1.58745724,0
theft,0.28545663,0.0,0.8804355,0.92836234,0.0,0.93867081,0.37771425,0.0,0.0,-0.96114981,-1.87857646,0
theism,0.93920103,0.41020855,0.42217848,0.82528338,0.0,0.72849602,0.0,-0.54508233,0.0,-0.90188307,0.0,2
theme,0.5037249,0.0,0.9553833,0.95202959,0.0,0.91159108,0.33584583,0.0,0.0,-0.8011384,-1.84998649,0
theology,0.92161041,0.43169224,0.91131982,0.94857818,0.0,0.95549023,0.47853097,0.0,0.0,-0.89557785,-1.90842319,0
theory,1.89159107,0.40028468,0.90770957,0.94854251,0.0,0.91462544,0.39912409,0.0,0.0,-0.7225551,-0.9561401,0
therapist,-1.21475244,0.3292785,0.77669159,0.80193415,0.0,0.32409972,0.28317764,-0.71236116,-0.51288617,-0.94512677,-1.55955994,2
therapy,1.58746117,0.30332312,0.85194004,0.92466286,0.0,0.96094573,0.46482491,0.0,0.0,-0.95223892,-0.96599656,0
thermals,-0.11327881,0.45159188,0.32626015,0.29264307,0.0,0.76802698,0.43561167,-0.94714153,-0.59709263,-0.84317839,0.0,2
thermometer,-0.23187107,0.0,0.96036184,0.83268365,0.0,0.38424858,0.0,0.0,-0.53122634,-0.93451905,-0.94341975,0
thermostat,0.22058484,0.0,0.9314312,0.90326753,0.0,0.30251679,0.0,0.0,0.0,-0.94342756,-0.97320312,0
thesis,0.07451418,0.29079214,0.94231677,0.93806258,0.0,0.95059162,0.46090588,0.0,0.0,-0.87341613,-2.63473868,0
thickness,0.22605532,0.0,0.88180676,0.95008773,0.0,0.40020522,0.41771847,-0.50373137,0.0,-0.95612758,-0.9639039,0
thief,-0.65250787,0.26630861,0.76437163,0.77971217,0.0,0.69085455,0.0,-0.68884563,-0.54814655,-0.9770456,-0.93971705,2
thigh,-0.53689507,0.0,0.81154612,0.91285145,0.0,0.0,0.41999501,0.0,0.0,-0.94675547,-1.73453218,0
thing,1.3630273,0.31420559,0.83698902,0.93088984,0.0,0.67820004,0.48384693,0.0,0.0,-0.92371666,-0.95738745,0
thinking,2.35541496,0.27612519,0.77755129,0.87280238,0.0,0.96631473,0.4371796,0.0,0.0,-0.97455823,0.0,0
thirst,0.52496272,0.0,0.7485182,0.94568363,0.0,0.8141948,0.45019227,0.0,0.0,-0.93811989,-1.49550629,0
thistle,0.67909646,0.31100094,0.87647048,0.94059852,0.0,0.70747757,0.46896863,0.0,0.0,-0.95224619,-1.67317349,0
thong,1.60307431,0.69718382,0.91999561,0.9280906,0.0,0.93263167,0.41716754,0.0,0.0,-0.95349818,-1.33849674,0
thongs,0.66337189,0.47487801,0.29890844,0.37009543,0.0,0.94307247,0.44490555,-0.94859332,0.0,-0.9198947,0.0,2
thorn,0.69634083,0.0,0.92192411,0.90907118,0.0,0.68593064,0.4749954,0.0,0.0,-0.90477526,-1.39080524,0
thought,0.47276595,0.0,0.82424527,0.90569064,0.0,0.87735066,0.37398377,-0.65909648,0.0,-0.96485853,-0.88454938,0
thousand,-2.22694999,0.4706693,0.66506368,0.88741136,0.0,0.28994235,0.26979578,-0.5027321,-0.8147583,-0.92580134,-2.56654072,2
thread,-0.2235997,0.47218168,0.90614843,0.948966,0.0,0.68240073,0.48535642,0.0,0.0,-0.8952148,-2.82343817,0
threat,2.49238864,0.323423,0.89420158,0.90537107,0.0,0.80057013,0.36687267,0.0,0.0,-0.79804981,0.0,0
threshold,-0.20283377,0.0,0.91522157,0.96162477,0.0,0.45349538,0.42760953,-0.52180398,0.0,-0.88023734,-1.55874372,0
thrift,0.5278973,0.0,0.90180489,0.87790629,0.0,0.82068643,0.39017525,0.0,0.0,-0.97449625,-1.48817933,0
thrill,2.49336264,0.26236105,0.93615085,0.89621419,0.0,0.95567012,0.41502056,0.0,0.0,-0.97205412,0.0,0
throat,-0.69760996,0.0,0.67484975,0.91132858,0.0,0.0,0.25874868,0.0,0.0,-0.94518632,-1.59735066,0
throne,0.32292062,0.37289405,0.90452957,0.94372302,0.0,0.0,0.0,0.0,0.0,-0.9630422,-0.93518382,0
thrush,1.11462384,0.85471031,0.90473038,0.90442923,0.0,0.91541415,0.42720681,0.0,0.0,-0.98174763,-1.91011941,0
thrust,0.53504139,0.0,0.884927,0.93858862,0.0,0.90844667,0.38167945,0.0,0.0,-0.97994363,-1.59865671,0
thug,-2.38953069,0.26396745,0.79369241,0.44894686,0.0,0.0,0.0,-0.64461458,-0.80220091,-0.96563822,-1.48368371,2
thumb,-0.95256957,0.0,0.86754146,0.89920208,0.0,0.27315825,0.29789594,0.0,0.0,-0.9433983,-2.34696901,0
thump,0.61240491,0.28159052,0.91397601,0.90718561,0.0,0.93603447,0.43341887,0.0,0.0,-0.97429186,-1.88550872,0
thunder,1.05174413,0.0,0.79162017,0.92594957,0.0,0.77104253,0.35502177,0.0,0.0,-0.98759049,-0.80429941,0
thunderbolt,0.36175063,0.0,0.91026512,0.86592266,0.0,0.87430474,0.31727183,0.0,0.0,-0.98439956,-1.62161416,0
thunderhead,-0.44907689,0.0,0.92704564,0.86535037,0.0,0.45341855,0.0,0.0,0.0,-0.97997445,-1.714917,0
thunderstorm,-0.21504623,0.0,0.90551209,0.88056123,0.0,0.86855006,0.0,0.0,0.0,-0.98408359,-1.88558602,0
thyme,0.5392229,0.32466739,0.38502729,0.92507568,0.0,0.82011241,0.42467031,0.0,0.0,-0.96704125,-1.37328893,0
tiara,0.77577981,0.31091407,0.90827832,0.9176265,0.0,0.79208669,0.30586183,0.0,0.0,-0.92836201,-1.53062558,0
tic,-0.2839213,0.42212924,0.88196099,0.95413882,0.0,0.88804474,0.0,0.0,0.0,-0.87902451,-2.55117059,0
tick,0.80011424,0.29880312,0.92036632,0.960419,0.0,0.80041853,0.46852154,0.0,0.0,-0.97756141,-1.67085284,0
ticket,0.66140124,0.41211393,0.94911963,0.92054841,0.0,0.82928738,0.3828916,0.0,0.0,-0.92368823,-1.90887147,0
tide,1.02207562,0.0,0.84987998,0.95454353,0.0,0.78913638,0.27915442,0.0,0.0,-0.96614134,-0.88449734,0
tie,0.64647371,0.36358291,0.9176726,0.92140263,0.0,0.91393277,0.4159897,0.0,0.0,-0.94496292,-1.94114399,0
tiger,-1.05937338,0.39004982,0.88871005,0.89960408,0.0,0.0,0.33634499,0.0,-0.67327619,-0.97183669,-1.92896944,2
tights,-1.23511234,0.37721485,0.30496705,0.0,0.0,0.86809373,0.42118868,-0.94465053,-0.52973223,-0.93673295,-0.79546094,2
tile,-0.00242192,0.0,0.92607751,0.93769166,0.0,0.42986295,0.48751244,0.0,0.0,-0.89699483,-1.88657165,0
till,0.39694324,0.0,0.46021655,0.87713882,0.0,0.69756243,0.0,0.0,0.0,-0.95985758,-0.67811698,0
tilt,-0.04856539,0.0,0.88754269,0.92825165,0.0,0.85479116,0.0,0.0,0.0,-0.97829485,-1.74085605,0
timbale,1.14306867,0.7220875,0.92576095,0.91709003,0.0,0.8909153,0.56615987,0.0,0.0,-0.96573335,-1.91321164,0
timber,0.30953348,0.0,0.891229,0.87091315,0.0,0.79642424,0.48980117,0.0,0.0,-0.93312305,-1.80571103,0
time,0.14870474,0.0,0.7792989,0.43008554,0.0,0.35536838,0.48005173,0.0,0.0,-0.92292672,-0.97317308,0
timeline,0.71243012,0.36868712,0.91508639,0.94931638,0.0,0.57789731,0.31718644,0.0,0.0,-0.91662121,-1.49912232,0
timeout,0.25016192,0.0,0.89725515,0.93737343,0.0,0.75514901,0.31192866,0.0,0.0,-0.78107226,-1.87047207,0
timer,0.56775871,0.35339573,0.9044902,0.8906208,0.0,0.66526493,0.35449401,0.0,0.0,-0.9201116,-1.68039536,0
timetable,4.92e-06,0.0,0.9382517,0.94356894,0.0,0.35687262,0.30186093,0.0,0.0,-0.88910323,-1.65144604,0
timing,-0.64225361,0.0,0.78793123,0.8960515,0.0,0.80553603,0.38415006,0.0,0.0,-0.95496929,-2.56095314,0
timpani,1.99416161,0.95220453,0.66886035,0.94835618,0.0,0.80634168,0.40810046,0.0,0.0,-0.96574444,-0.82395715,0
tin,-0.02866656,0.0,0.91822648,0.90309909,0.0,0.43143508,0.46779376,0.0,0.0,-0.93306023,-1.81616074,0
tinderbox,-0.25429213,0.41176724,0.90805674,0.83886367,0.0,0.26375222,0.0,0.0,0.0,-0.88455141,-1.7921806,0
tinkle,0.24397025,0.3419348,0.86339009,0.88173044,0.0,0.75450823,0.0,0.0,0.0,-0.97215736,-1.62543595,0
tintype,0.82608566,0.27815264,0.93084577,0.94840607,0.0,0.94238004,0.48030585,0.0,0.0,-0.85414726,-1.89985746,0
tip,-0.52960166,0.0,0.94404319,0.92665771,0.0,0.93409812,0.48243675,0.0,0.0,-0.93465084,-2.88218659,0
tire,-1.14213055,0.0,0.96238923,0.85704973,0.0,0.37921825,0.45082092,0.0,0.0,-0.98362553,-2.80798316,0
tissue,0.41825822,0.27529484,0.9106172,0.93549994,0.0,0.31217745,0.48798645,0.0,-0.62615675,-0.90698946,-0.97017145,0
titanium,-0.00048697,0.0,0.83452323,0.73753801,0.0,0.71843138,0.46981016,0.0,0.0,-0.93405056,-1.82673919,0
title,0.0259369,0.0,0.94024602,0.93912268,0.0,0.59274295,0.39185315,0.0,0.0,-0.96668774,-1.87134016,0
toad,-0.88600391,0.31033012,0.8258642,0.90049008,0.0,0.33363882,0.31524757,0.0,0.0,-0.95268637,-2.61888832,0
toast,-0.08683667,0.41503096,0.92126003,0.93570903,0.0,0.91602084,0.48884165,0.0,0.0,-0.98930758,-2.77439159,0
